"Date","Price","Open","High","Low","Change %"
"Apr 03, 2020","14.130","14.130","14.130","14.130","-2.04%"
"Apr 02, 2020","14.424","14.424","14.424","14.424","0.00%"
"Apr 01, 2020","14.424","14.424","14.424","14.424","-3.95%"
"Mar 31, 2020","15.017","15.017","15.017","15.017","3.79%"
"Mar 30, 2020","14.469","14.469","14.469","14.469","-4.07%"
"Mar 27, 2020","15.083","15.083","15.083","15.083","0.19%"
"Mar 26, 2020","15.054","15.054","15.054","15.054","3.85%"
"Mar 25, 2020","14.496","14.496","14.496","14.496","6.42%"
"Mar 24, 2020","13.622","13.622","13.622","13.622","2.48%"
"Mar 23, 2020","13.292","13.292","13.292","13.292","-12.78%"
"Mar 20, 2020","15.239","15.239","15.239","15.239","5.18%"
"Mar 19, 2020","14.488","14.488","14.488","14.488","-2.14%"
"Mar 18, 2020","14.805","14.805","14.805","14.805","-5.15%"
"Mar 17, 2020","15.609","15.609","15.609","15.609","-2.55%"
"Mar 16, 2020","16.018","16.018","16.018","16.018","-7.62%"
"Mar 13, 2020","17.339","17.339","17.339","17.339","3.71%"
"Mar 12, 2020","16.718","16.718","16.718","16.718","-8.20%"
"Mar 11, 2020","18.211","18.211","18.211","18.211","0.07%"
"Mar 10, 2020","18.199","18.199","18.199","18.199","0.00%"
"Mar 09, 2020","18.199","18.199","18.199","18.199","-4.87%"
"Mar 06, 2020","19.130","19.130","19.130","19.130","-2.48%"
"Mar 05, 2020","19.616","19.616","19.616","19.616","0.17%"
"Mar 04, 2020","19.582","19.582","19.582","19.582","-0.46%"
"Mar 03, 2020","19.673","19.673","19.673","19.673","1.57%"
"Mar 02, 2020","19.369","19.369","19.369","19.369","-0.60%"
"Feb 28, 2020","19.485","19.485","19.485","19.485","-3.71%"
"Feb 27, 2020","20.235","20.235","20.235","20.235","-0.38%"
"Feb 26, 2020","20.313","20.313","20.313","20.313","-1.02%"
"Feb 25, 2020","20.523","20.523","20.523","20.523","-0.27%"
"Feb 24, 2020","20.578","20.578","20.578","20.578","-2.08%"
"Feb 21, 2020","21.015","21.015","21.015","21.015","0.00%"
"Feb 20, 2020","21.015","21.015","21.015","21.015","-0.37%"
"Feb 19, 2020","21.093","21.093","21.093","21.093","1.11%"
"Feb 18, 2020","20.862","20.862","20.862","20.862","-0.44%"
"Feb 17, 2020","20.954","20.954","20.954","20.954","-0.54%"
"Feb 14, 2020","21.067","21.067","21.067","21.067","-0.50%"
"Feb 13, 2020","21.173","21.173","21.173","21.173","-0.22%"
"Feb 12, 2020","21.220","21.220","21.220","21.220","0.77%"
"Feb 11, 2020","21.058","21.058","21.058","21.058","0.64%"
"Feb 10, 2020","20.925","20.925","20.925","20.925","-0.55%"
"Feb 07, 2020","21.041","21.041","21.041","21.041","-0.33%"
"Feb 06, 2020","21.110","21.110","21.110","21.110","0.40%"
"Feb 05, 2020","21.026","21.026","21.026","21.026","0.91%"
"Feb 04, 2020","20.836","20.836","20.836","20.836","2.31%"
"Feb 03, 2020","20.365","20.365","20.365","20.365","-2.11%"
"Jan 31, 2020","20.805","20.805","20.805","20.805","-0.61%"
"Jan 30, 2020","20.933","20.933","20.933","20.933","-0.77%"
"Jan 29, 2020","21.096","21.096","21.096","21.096","0.61%"
"Jan 28, 2020","20.969","20.969","20.969","20.969","-0.52%"
"Jan 27, 2020","21.078","21.078","21.078","21.078","-1.06%"
"Jan 24, 2020","21.303","21.303","21.303","21.303","0.56%"
"Jan 23, 2020","21.184","21.184","21.184","21.184","0.62%"
"Jan 22, 2020","21.054","21.054","21.054","21.054","-0.52%"
"Jan 21, 2020","21.163","21.163","21.163","21.163","-0.45%"
"Jan 20, 2020","21.258","21.258","21.258","21.258","-1.03%"
"Jan 17, 2020","21.480","21.480","21.480","21.480","-0.03%"
"Jan 16, 2020","21.486","21.486","21.486","21.486","0.10%"
"Jan 15, 2020","21.465","21.465","21.465","21.465","-0.15%"
"Jan 14, 2020","21.498","21.498","21.498","21.498","0.27%"
"Jan 13, 2020","21.441","21.441","21.441","21.441","0.60%"
"Jan 10, 2020","21.314","21.314","21.314","21.314","0.33%"
"Jan 09, 2020","21.244","21.244","21.244","21.244","1.58%"
"Jan 08, 2020","20.914","20.914","20.914","20.914","-0.23%"
"Jan 07, 2020","20.962","20.962","20.962","20.962","0.50%"
"Jan 06, 2020","20.858","20.858","20.858","20.858","-1.91%"
"Jan 03, 2020","21.264","21.264","21.264","21.264","-0.45%"
"Jan 02, 2020","21.360","21.360","21.360","21.360","0.82%"
"Jan 01, 2020","21.187","21.187","21.187","21.187","0.11%"
"Dec 31, 2019","21.163","21.163","21.163","21.163","-0.71%"
"Dec 30, 2019","21.315","21.315","21.315","21.315","0.08%"
"Dec 27, 2019","21.298","21.298","21.298","21.298","0.99%"
"Dec 26, 2019","21.090","21.090","21.090","21.090","-0.72%"
"Dec 25, 2019","21.244","21.244","21.244","21.244","0.00%"
"Dec 24, 2019","21.244","21.244","21.244","21.244","-0.39%"
"Dec 23, 2019","21.328","21.328","21.328","21.328","-0.07%"
"Dec 20, 2019","21.344","21.344","21.344","21.344","0.10%"
"Dec 19, 2019","21.323","21.323","21.323","21.323","0.32%"
"Dec 18, 2019","21.256","21.256","21.256","21.256","0.47%"
"Dec 17, 2019","21.157","21.157","21.157","21.157","0.92%"
"Dec 16, 2019","20.964","20.964","20.964","20.964","-0.27%"
"Dec 13, 2019","21.021","21.021","21.021","21.021","0.96%"
"Dec 12, 2019","20.822","20.822","20.822","20.822","0.52%"
"Dec 11, 2019","20.715","20.715","20.715","20.715","0.45%"
"Dec 10, 2019","20.623","20.623","20.623","20.623","-0.67%"
"Dec 09, 2019","20.762","20.762","20.762","20.762","0.13%"
"Dec 06, 2019","20.735","20.735","20.735","20.735","-0.80%"
"Dec 05, 2019","20.903","20.903","20.903","20.903","-0.21%"
"Dec 04, 2019","20.946","20.946","20.946","20.946","0.41%"
"Dec 03, 2019","20.861","20.861","20.861","20.861","-0.45%"
"Dec 02, 2019","20.955","20.955","20.955","20.955","-0.07%"
"Nov 29, 2019","20.969","20.969","20.969","20.969","-0.78%"
"Nov 28, 2019","21.134","21.134","21.134","21.134","0.42%"
"Nov 27, 2019","21.046","21.046","21.046","21.046","0.52%"
"Nov 26, 2019","20.937","20.937","20.937","20.937","-0.30%"
"Nov 25, 2019","21.000","21.000","21.000","21.000","1.33%"
"Nov 22, 2019","20.724","20.724","20.724","20.724","-0.45%"
"Nov 21, 2019","20.817","20.817","20.817","20.817","-0.26%"
"Nov 20, 2019","20.871","20.871","20.871","20.871","0.50%"
"Nov 19, 2019","20.768","20.768","20.768","20.768","0.46%"
"Nov 18, 2019","20.672","20.672","20.672","20.672","-0.09%"
"Nov 15, 2019","20.691","20.691","20.691","20.691","0.19%"
"Nov 14, 2019","20.651","20.651","20.651","20.651","0.27%"
"Nov 13, 2019","20.596","20.596","20.596","20.596","-0.61%"
"Nov 12, 2019","20.723","20.723","20.723","20.723","0.00%"
"Nov 11, 2019","20.723","20.723","20.723","20.723","0.05%"
"Nov 08, 2019","20.713","20.713","20.713","20.713","-0.86%"
"Nov 07, 2019","20.893","20.893","20.893","20.893","0.38%"
"Nov 06, 2019","20.813","20.813","20.813","20.813","0.41%"
"Nov 05, 2019","20.728","20.728","20.728","20.728","-0.20%"
"Nov 04, 2019","20.770","20.770","20.770","20.770","0.43%"
"Nov 01, 2019","20.682","20.682","20.682","20.682","0.11%"
"Oct 31, 2019","20.660","20.660","20.660","20.660","0.29%"
"Oct 30, 2019","20.601","20.601","20.601","20.601","0.49%"
"Oct 29, 2019","20.501","20.501","20.501","20.501","1.75%"
"Oct 28, 2019","20.149","20.149","20.149","20.149","0.00%"
"Oct 25, 2019","20.149","20.149","20.149","20.149","0.01%"
"Oct 24, 2019","20.147","20.147","20.147","20.147","-0.19%"
"Oct 23, 2019","20.185","20.185","20.185","20.185","0.21%"
"Oct 22, 2019","20.142","20.142","20.142","20.142","-0.63%"
"Oct 21, 2019","20.269","20.269","20.269","20.269","0.00%"
"Oct 18, 2019","20.269","20.269","20.269","20.269","0.64%"
"Oct 17, 2019","20.140","20.140","20.140","20.140","1.17%"
"Oct 16, 2019","19.907","19.907","19.907","19.907","0.31%"
"Oct 15, 2019","19.845","19.845","19.845","19.845","0.77%"
"Oct 14, 2019","19.694","19.694","19.694","19.694","0.32%"
"Oct 11, 2019","19.632","19.632","19.632","19.632","0.63%"
"Oct 10, 2019","19.510","19.510","19.510","19.510","-0.69%"
"Oct 09, 2019","19.646","19.646","19.646","19.646","1.67%"
"Oct 08, 2019","19.323","19.323","19.323","19.323","0.00%"
"Oct 07, 2019","19.323","19.323","19.323","19.323","-0.43%"
"Oct 04, 2019","19.407","19.407","19.407","19.407","-1.23%"
"Oct 03, 2019","19.648","19.648","19.648","19.648","-0.41%"
"Oct 02, 2019","19.728","19.728","19.728","19.728","0.00%"
"Oct 01, 2019","19.728","19.728","19.728","19.728","-0.99%"
"Sep 30, 2019","19.926","19.926","19.926","19.926","-0.33%"
"Sep 27, 2019","19.992","19.992","19.992","19.992","-0.51%"
"Sep 26, 2019","20.094","20.094","20.094","20.094","1.14%"
"Sep 25, 2019","19.868","19.868","19.868","19.868","-1.28%"
"Sep 24, 2019","20.125","20.125","20.125","20.125","-0.10%"
"Sep 23, 2019","20.146","20.146","20.146","20.146","2.89%"
"Sep 20, 2019","19.580","19.580","19.580","19.580","5.30%"
"Sep 19, 2019","18.595","18.595","18.595","18.595","-1.25%"
"Sep 18, 2019","18.830","18.830","18.830","18.830","0.21%"
"Sep 17, 2019","18.790","18.790","18.790","18.790","-1.69%"
"Sep 16, 2019","19.113","19.113","19.113","19.113","-0.65%"
"Sep 13, 2019","19.238","19.238","19.238","19.238","0.84%"
"Sep 12, 2019","19.077","19.077","19.077","19.077","-0.47%"
"Sep 11, 2019","19.168","19.168","19.168","19.168","0.29%"
"Sep 10, 2019","19.112","19.112","19.112","19.112","0.00%"
"Sep 09, 2019","19.112","19.112","19.112","19.112","0.52%"
"Sep 06, 2019","19.013","19.013","19.013","19.013","0.90%"
"Sep 05, 2019","18.843","18.843","18.843","18.843","0.03%"
"Sep 04, 2019","18.838","18.838","18.838","18.838","0.43%"
"Sep 03, 2019","18.757","18.757","18.757","18.757","-2.04%"
"Sep 02, 2019","19.147","19.147","19.147","19.147","0.00%"
"Aug 30, 2019","19.147","19.147","19.147","19.147","0.68%"
"Aug 29, 2019","19.018","19.018","19.018","19.018","-0.88%"
"Aug 28, 2019","19.187","19.187","19.187","19.187","-0.53%"
"Aug 27, 2019","19.290","19.290","19.290","19.290","0.42%"
"Aug 26, 2019","19.209","19.209","19.209","19.209","2.10%"
"Aug 23, 2019","18.814","18.814","18.814","18.814","0.81%"
"Aug 22, 2019","18.662","18.662","18.662","18.662","-1.60%"
"Aug 21, 2019","18.965","18.965","18.965","18.965","-0.87%"
"Aug 20, 2019","19.131","19.131","19.131","19.131","-0.33%"
"Aug 19, 2019","19.194","19.194","19.194","19.194","0.07%"
"Aug 16, 2019","19.180","19.180","19.180","19.180","0.17%"
"Aug 15, 2019","19.148","19.148","19.148","19.148","0.00%"
"Aug 14, 2019","19.148","19.148","19.148","19.148","0.97%"
"Aug 13, 2019","18.964","18.964","18.964","18.964","-1.62%"
"Aug 12, 2019","19.277","19.277","19.277","19.277","0.00%"
"Aug 09, 2019","19.277","19.277","19.277","19.277","0.69%"
"Aug 08, 2019","19.144","19.144","19.144","19.144","1.65%"
"Aug 07, 2019","18.834","18.834","18.834","18.834","-0.85%"
"Aug 06, 2019","18.995","18.995","18.995","18.995","0.79%"
"Aug 05, 2019","18.847","18.847","18.847","18.847","-1.22%"
"Aug 02, 2019","19.080","19.080","19.080","19.080","0.20%"
"Aug 01, 2019","19.041","19.041","19.041","19.041","-1.21%"
"Jul 31, 2019","19.274","19.274","19.274","19.274","0.29%"
"Jul 30, 2019","19.218","19.218","19.218","19.218","-0.92%"
"Jul 29, 2019","19.397","19.397","19.397","19.397","-0.83%"
"Jul 26, 2019","19.560","19.560","19.560","19.560","0.28%"
"Jul 25, 2019","19.505","19.505","19.505","19.505","-0.15%"
"Jul 24, 2019","19.534","19.534","19.534","19.534","-0.47%"
"Jul 23, 2019","19.627","19.627","19.627","19.627","-0.14%"
"Jul 22, 2019","19.654","19.654","19.654","19.654","-0.63%"
"Jul 19, 2019","19.778","19.778","19.778","19.778","-1.46%"
"Jul 18, 2019","20.072","20.072","20.072","20.072","-0.75%"
"Jul 17, 2019","20.224","20.224","20.224","20.224","0.21%"
"Jul 16, 2019","20.182","20.182","20.182","20.182","0.66%"
"Jul 15, 2019","20.050","20.050","20.050","20.050","0.32%"
"Jul 12, 2019","19.987","19.987","19.987","19.987","-0.26%"
"Jul 11, 2019","20.039","20.039","20.039","20.039","0.74%"
"Jul 10, 2019","19.891","19.891","19.891","19.891","-0.49%"
"Jul 09, 2019","19.989","19.989","19.989","19.989","-0.03%"
"Jul 08, 2019","19.995","19.995","19.995","19.995","-2.12%"
"Jul 05, 2019","20.429","20.429","20.429","20.429","-1.13%"
"Jul 04, 2019","20.663","20.663","20.663","20.663","0.28%"
"Jul 03, 2019","20.606","20.606","20.606","20.606","0.05%"
"Jul 02, 2019","20.595","20.595","20.595","20.595","0.38%"
"Jul 01, 2019","20.518","20.518","20.518","20.518","0.64%"
"Jun 28, 2019","20.387","20.387","20.387","20.387","-0.44%"
"Jun 27, 2019","20.478","20.478","20.478","20.478","-0.05%"
"Jun 26, 2019","20.489","20.489","20.489","20.489","0.43%"
"Jun 25, 2019","20.401","20.401","20.401","20.401","0.82%"
"Jun 24, 2019","20.235","20.235","20.235","20.235","-0.21%"
"Jun 21, 2019","20.277","20.277","20.277","20.277","-0.91%"
"Jun 20, 2019","20.463","20.463","20.463","20.463","1.28%"
"Jun 19, 2019","20.204","20.204","20.204","20.204","-0.00%"
"Jun 18, 2019","20.205","20.205","20.205","20.205","0.16%"
"Jun 17, 2019","20.172","20.172","20.172","20.172","-1.28%"
"Jun 14, 2019","20.433","20.433","20.433","20.433","-0.76%"
"Jun 13, 2019","20.589","20.589","20.589","20.589","0.16%"
"Jun 12, 2019","20.557","20.557","20.557","20.557","-0.50%"
"Jun 11, 2019","20.660","20.660","20.660","20.660","0.36%"
"Jun 10, 2019","20.586","20.586","20.586","20.586","0.43%"
"Jun 07, 2019","20.497","20.497","20.497","20.497","0.22%"
"Jun 06, 2019","20.451","20.451","20.451","20.451","-1.48%"
"Jun 05, 2019","20.758","20.758","20.758","20.758","0.00%"
"Jun 04, 2019","20.758","20.758","20.758","20.758","-0.51%"
"Jun 03, 2019","20.865","20.865","20.865","20.865","1.39%"
"May 31, 2019","20.578","20.578","20.578","20.578","-0.19%"
"May 30, 2019","20.618","20.618","20.618","20.618","0.71%"
"May 29, 2019","20.472","20.472","20.472","20.472","-0.57%"
"May 28, 2019","20.589","20.589","20.589","20.589","0.04%"
"May 27, 2019","20.580","20.580","20.580","20.580","0.68%"
"May 24, 2019","20.442","20.442","20.442","20.442","1.60%"
"May 23, 2019","20.121","20.121","20.121","20.121","-0.69%"
"May 22, 2019","20.260","20.260","20.260","20.260","0.35%"
"May 21, 2019","20.190","20.190","20.190","20.190","-1.01%"
"May 20, 2019","20.395","20.395","20.395","20.395","3.68%"
"May 17, 2019","19.672","19.672","19.672","19.672","1.33%"
"May 16, 2019","19.414","19.414","19.414","19.414","0.89%"
"May 15, 2019","19.242","19.242","19.242","19.242","-0.58%"
"May 14, 2019","19.354","19.354","19.354","19.354","0.66%"
"May 13, 2019","19.227","19.227","19.227","19.227","-1.15%"
"May 10, 2019","19.451","19.451","19.451","19.451","-0.21%"
"May 09, 2019","19.492","19.492","19.492","19.492","-0.51%"
"May 08, 2019","19.591","19.591","19.591","19.591","-1.20%"
"May 07, 2019","19.829","19.829","19.829","19.829","-0.85%"
"May 06, 2019","19.998","19.998","19.998","19.998","-0.98%"
"May 03, 2019","20.195","20.195","20.195","20.195","-0.11%"
"May 02, 2019","20.217","20.217","20.217","20.217","-0.20%"
"May 01, 2019","20.258","20.258","20.258","20.258","0.00%"
"Apr 30, 2019","20.258","20.258","20.258","20.258","-0.06%"
"Apr 29, 2019","20.270","20.270","20.270","20.270","0.00%"
"Apr 26, 2019","20.270","20.270","20.270","20.270","0.97%"
"Apr 25, 2019","20.075","20.075","20.075","20.075","-0.72%"
"Apr 24, 2019","20.221","20.221","20.221","20.221","1.29%"
"Apr 23, 2019","19.963","19.963","19.963","19.963","-0.16%"
"Apr 22, 2019","19.995","19.995","19.995","19.995","-1.34%"
"Apr 19, 2019","20.267","20.267","20.267","20.267","0.00%"
"Apr 18, 2019","20.267","20.267","20.267","20.267","-0.30%"
"Apr 17, 2019","20.327","20.327","20.327","20.327","0.00%"
"Apr 16, 2019","20.327","20.327","20.327","20.327","0.82%"
"Apr 15, 2019","20.161","20.161","20.161","20.161","0.39%"
"Apr 12, 2019","20.082","20.082","20.082","20.082","0.40%"
"Apr 11, 2019","20.002","20.002","20.002","20.002","0.11%"
"Apr 10, 2019","19.981","19.981","19.981","19.981","-0.75%"
"Apr 09, 2019","20.132","20.132","20.132","20.132","0.58%"
"Apr 08, 2019","20.016","20.016","20.016","20.016","-0.53%"
"Apr 05, 2019","20.122","20.122","20.122","20.122","0.58%"
"Apr 04, 2019","20.006","20.006","20.006","20.006","-0.39%"
"Apr 03, 2019","20.085","20.085","20.085","20.085","-0.59%"
"Apr 02, 2019","20.204","20.204","20.204","20.204","0.38%"
"Apr 01, 2019","20.128","20.128","20.128","20.128","0.38%"
"Mar 29, 2019","20.051","20.051","20.051","20.051","0.46%"
"Mar 28, 2019","19.959","19.959","19.959","19.959","1.08%"
"Mar 27, 2019","19.745","19.745","19.745","19.745","-0.32%"
"Mar 26, 2019","19.809","19.809","19.809","19.809","1.13%"
"Mar 25, 2019","19.587","19.587","19.587","19.587","-0.90%"
"Mar 22, 2019","19.764","19.764","19.764","19.764","-0.54%"
"Mar 21, 2019","19.871","19.871","19.871","19.871","0.00%"
"Mar 20, 2019","19.871","19.871","19.871","19.871","-0.10%"
"Mar 19, 2019","19.890","19.890","19.890","19.890","0.61%"
"Mar 18, 2019","19.770","19.770","19.770","19.770","0.31%"
"Mar 15, 2019","19.709","19.709","19.709","19.709","0.75%"
"Mar 14, 2019","19.563","19.563","19.563","19.563","0.04%"
"Mar 13, 2019","19.555","19.555","19.555","19.555","0.36%"
"Mar 12, 2019","19.484","19.484","19.484","19.484","1.19%"
"Mar 11, 2019","19.255","19.255","19.255","19.255","1.19%"
"Mar 08, 2019","19.028","19.028","19.028","19.028","-0.20%"
"Mar 07, 2019","19.067","19.067","19.067","19.067","0.05%"
"Mar 06, 2019","19.058","19.058","19.058","19.058","0.59%"
"Mar 05, 2019","18.946","18.946","18.946","18.946","1.14%"
"Mar 04, 2019","18.733","18.733","18.733","18.733","0.00%"
"Mar 01, 2019","18.733","18.733","18.733","18.733","0.66%"
"Feb 28, 2019","18.611","18.611","18.611","18.611","-0.10%"
"Feb 27, 2019","18.629","18.629","18.629","18.629","-0.26%"
"Feb 26, 2019","18.678","18.678","18.678","18.678","-0.42%"
"Feb 25, 2019","18.756","18.756","18.756","18.756","0.82%"
"Feb 22, 2019","18.604","18.604","18.604","18.604","0.02%"
"Feb 21, 2019","18.601","18.601","18.601","18.601","0.52%"
"Feb 20, 2019","18.504","18.504","18.504","18.504","1.23%"
"Feb 19, 2019","18.279","18.279","18.279","18.279","-0.34%"
"Feb 18, 2019","18.342","18.342","18.342","18.342","-0.78%"
"Feb 15, 2019","18.486","18.486","18.486","18.486","-0.20%"
"Feb 14, 2019","18.523","18.523","18.523","18.523","-0.43%"
"Feb 13, 2019","18.603","18.603","18.603","18.603","-0.35%"
"Feb 12, 2019","18.668","18.668","18.668","18.668","-0.51%"
"Feb 11, 2019","18.764","18.764","18.764","18.764","-0.48%"
"Feb 08, 2019","18.855","18.855","18.855","18.855","-1.14%"
"Feb 07, 2019","19.072","19.072","19.072","19.072","0.06%"
"Feb 06, 2019","19.060","19.060","19.060","19.060","1.19%"
"Feb 05, 2019","18.835","18.835","18.835","18.835","0.21%"
"Feb 04, 2019","18.796","18.796","18.796","18.796","0.17%"
"Feb 01, 2019","18.765","18.765","18.765","18.765","0.58%"
"Jan 31, 2019","18.657","18.657","18.657","18.657","1.68%"
"Jan 30, 2019","18.349","18.349","18.349","18.349","-0.01%"
"Jan 29, 2019","18.350","18.350","18.350","18.350","-0.09%"
"Jan 28, 2019","18.366","18.366","18.366","18.366","-1.10%"
"Jan 25, 2019","18.571","18.571","18.571","18.571","-0.64%"
"Jan 24, 2019","18.690","18.690","18.690","18.690","0.20%"
"Jan 23, 2019","18.652","18.652","18.652","18.652","-0.83%"
"Jan 22, 2019","18.809","18.809","18.809","18.809","-0.35%"
"Jan 21, 2019","18.876","18.876","18.876","18.876","0.50%"
"Jan 18, 2019","18.782","18.782","18.782","18.782","0.01%"
"Jan 17, 2019","18.780","18.780","18.780","18.780","0.15%"
"Jan 16, 2019","18.752","18.752","18.752","18.752","0.03%"
"Jan 15, 2019","18.747","18.747","18.747","18.747","1.39%"
"Jan 14, 2019","18.490","18.490","18.490","18.490","-0.53%"
"Jan 11, 2019","18.589","18.589","18.589","18.589","-0.25%"
"Jan 10, 2019","18.635","18.635","18.635","18.635","-0.31%"
"Jan 09, 2019","18.693","18.693","18.693","18.693","0.49%"
"Jan 08, 2019","18.602","18.602","18.602","18.602","0.28%"
"Jan 07, 2019","18.550","18.550","18.550","18.550","0.41%"
"Jan 04, 2019","18.474","18.474","18.474","18.474","0.52%"
"Jan 03, 2019","18.379","18.379","18.379","18.379","-1.11%"
"Jan 02, 2019","18.586","18.586","18.586","18.586","-1.08%"
"Jan 01, 2019","18.788","18.788","18.788","18.788","0.43%"
"Dec 31, 2018","18.707","18.707","18.707","18.707","0.02%"
"Dec 28, 2018","18.703","18.703","18.703","18.703","0.78%"
"Dec 27, 2018","18.559","18.559","18.559","18.559","0.46%"
"Dec 26, 2018","18.474","18.474","18.474","18.474","0.62%"
"Dec 25, 2018","18.361","18.361","18.361","18.361","0.00%"
"Dec 24, 2018","18.361","18.361","18.361","18.361","-0.84%"
"Dec 21, 2018","18.516","18.516","18.516","18.516","-1.77%"
"Dec 20, 2018","18.850","18.850","18.850","18.850","-0.14%"
"Dec 19, 2018","18.877","18.877","18.877","18.877","0.54%"
"Dec 18, 2018","18.776","18.776","18.776","18.776","0.18%"
"Dec 17, 2018","18.742","18.742","18.742","18.742","0.77%"
"Dec 14, 2018","18.599","18.599","18.599","18.599","0.12%"
"Dec 13, 2018","18.576","18.576","18.576","18.576","0.50%"
"Dec 12, 2018","18.483","18.483","18.483","18.483","1.78%"
"Dec 11, 2018","18.160","18.160","18.160","18.160","0.58%"
"Dec 10, 2018","18.056","18.056","18.056","18.056","-1.92%"
"Dec 07, 2018","18.410","18.410","18.410","18.410","0.87%"
"Dec 06, 2018","18.251","18.251","18.251","18.251","-1.68%"
"Dec 05, 2018","18.563","18.563","18.563","18.563","-0.80%"
"Dec 04, 2018","18.712","18.712","18.712","18.712","-0.13%"
"Dec 03, 2018","18.737","18.737","18.737","18.737","0.06%"
"Nov 30, 2018","18.725","18.725","18.725","18.725","0.17%"
"Nov 29, 2018","18.694","18.694","18.694","18.694","1.20%"
"Nov 28, 2018","18.472","18.472","18.472","18.472","0.40%"
"Nov 27, 2018","18.398","18.398","18.398","18.398","0.54%"
"Nov 26, 2018","18.300","18.300","18.300","18.300","0.97%"
"Nov 23, 2018","18.125","18.125","18.125","18.125","0.00%"
"Nov 22, 2018","18.125","18.125","18.125","18.125","-0.69%"
"Nov 21, 2018","18.251","18.251","18.251","18.251","-0.53%"
"Nov 20, 2018","18.348","18.348","18.348","18.348","-0.99%"
"Nov 19, 2018","18.532","18.532","18.532","18.532","0.76%"
"Nov 16, 2018","18.393","18.393","18.393","18.393","0.61%"
"Nov 15, 2018","18.281","18.281","18.281","18.281","0.38%"
