"Index Name","Date","Open","High","Low","Close"
"NIFTY 10 YR BENCHMARK G-SEC","27 Nov 2024","2419.4","2421.99","2419.39","2421.99"
"NIFTY 10 YR BENCHMARK G-SEC","26 Nov 2024","2419.86","2422.27","2417.95","2418.95"
"NIFTY 10 YR BENCHMARK G-SEC","25 Nov 2024","2414.65","2420.38","2414.65","2419.41"
"NIFTY 10 YR BENCHMARK G-SEC","22 Nov 2024","2416.6","2416.6","2411.33","2413.30"
"NIFTY 10 YR BENCHMARK G-SEC","21 Nov 2024","2419.87","2419.87","2412.56","2416.16"
"NIFTY 10 YR BENCHMARK G-SEC","19 Nov 2024","2419.87","2419.87","2413.84","2418.71"
"NIFTY 10 YR BENCHMARK G-SEC","18 Nov 2024","2419.87","2419.87","2412.73","2416.57"
"NIFTY 10 YR BENCHMARK G-SEC","14 Nov 2024","2419.87","2419.87","2413.52","2413.65"
"NIFTY 10 YR BENCHMARK G-SEC","13 Nov 2024","2419.87","2419.87","2415.45","2417.11"
"NIFTY 10 YR BENCHMARK G-SEC","12 Nov 2024","2419.87","2419.87","2417.13","2418.11"
"NIFTY 10 YR BENCHMARK G-SEC","11 Nov 2024","2421.36","2421.36","2418.78","2419.42"
"NIFTY 10 YR BENCHMARK G-SEC","08 Nov 2024","2416.31","2421.32","2416.31","2420.01"
"NIFTY 10 YR BENCHMARK G-SEC","07 Nov 2024","2415.42","2417.86","2415.1","2415.86"
"NIFTY 10 YR BENCHMARK G-SEC","06 Nov 2024","2414.88","2417.95","2411.04","2414.97"
"NIFTY 10 YR BENCHMARK G-SEC","05 Nov 2024","2414.7","2414.92","2413.71","2414.43"
"NIFTY 10 YR BENCHMARK G-SEC","04 Nov 2024","2412.53","2414.52","2410.44","2414.26"
"NIFTY 10 YR BENCHMARK G-SEC","01 Nov 2024","2412.53","2412.53","2411.19","2411.19"
"NIFTY 10 YR BENCHMARK G-SEC","31 Oct 2024","2412.69","2412.69","2410.73","2410.74"
"NIFTY 10 YR BENCHMARK G-SEC","30 Oct 2024","2408.86","2412.24","2408.86","2412.24"
"NIFTY 10 YR BENCHMARK G-SEC","29 Oct 2024","2407.36","2411.24","2406.91","2408.86"
"NIFTY 10 YR BENCHMARK G-SEC","28 Oct 2024","2410.56","2410.56","2405.74","2406.91"
"NIFTY 10 YR BENCHMARK G-SEC","25 Oct 2024","2413.03","2413.51","2409.22","2409.22"
"NIFTY 10 YR BENCHMARK G-SEC","24 Oct 2024","2414.26","2415.22","2412.39","2412.58"
"NIFTY 10 YR BENCHMARK G-SEC","23 Oct 2024","2411.63","2413.92","2411.63","2413.81"
"NIFTY 10 YR BENCHMARK G-SEC","22 Oct 2024","2411.01","2413.29","2408.78","2411.18"
"NIFTY 10 YR BENCHMARK G-SEC","21 Oct 2024","2413.52","2415.78","2410.37","2410.56"
"NIFTY 10 YR BENCHMARK G-SEC","18 Oct 2024","2415.76","2415.76","2412.18","2412.18"
"NIFTY 10 YR BENCHMARK G-SEC","17 Oct 2024","2417.1","2417.81","2415.31","2415.31"
"NIFTY 10 YR BENCHMARK G-SEC","16 Oct 2024","2417.64","2419.94","2416.65","2416.65"
"NIFTY 10 YR BENCHMARK G-SEC","15 Oct 2024","2415.72","2417.51","2414.62","2417.19"
"NIFTY 10 YR BENCHMARK G-SEC","14 Oct 2024","2415.24","2418.07","2415.24","2415.27"
"NIFTY 10 YR BENCHMARK G-SEC","11 Oct 2024","2415.39","2416.05","2412.21","2413.90"
"NIFTY 10 YR BENCHMARK G-SEC","10 Oct 2024","2416.49","2419.25","2414.95","2414.95"
"NIFTY 10 YR BENCHMARK G-SEC","09 Oct 2024","2409.36","2420.5","2409.36","2416.03"
"NIFTY 10 YR BENCHMARK G-SEC","08 Oct 2024","2402.44","2408.9","2402.44","2408.90"
"NIFTY 10 YR BENCHMARK G-SEC","07 Oct 2024","2404.59","2407.23","2401.98","2401.98"
"NIFTY 10 YR BENCHMARK G-SEC","04 Oct 2024","2411.66","2411.66","2403.25","2403.25"
"NIFTY 10 YR BENCHMARK G-SEC","03 Oct 2024","2418.5","2418.5","2411.21","2411.21"
"NIFTY 10 YR BENCHMARK G-SEC","01 Oct 2024","2414.66","2417.61","2413.54","2417.61"
"NIFTY 10 YR BENCHMARK G-SEC","30 Sep 2024","2412.7","2415.31","2412.7","2414.22"
"NIFTY 10 YR BENCHMARK G-SEC","27 Sep 2024","2417.93","2417.93","2411.36","2411.36"
"NIFTY 10 YR BENCHMARK G-SEC","26 Sep 2024","2414.27","2419.62","2414.27","2417.48"
"NIFTY 10 YR BENCHMARK G-SEC","25 Sep 2024","2410.13","2413.83","2410.13","2413.83"
"NIFTY 10 YR BENCHMARK G-SEC","24 Sep 2024","2408.76","2411.02","2408.22","2409.68"
"NIFTY 10 YR BENCHMARK G-SEC","23 Sep 2024","2409.27","2409.83","2407.43","2408.32"
"NIFTY 10 YR BENCHMARK G-SEC","20 Sep 2024","2408.37","2410.64","2406.77","2407.94"
"NIFTY 10 YR BENCHMARK G-SEC","19 Sep 2024","2404.63","2411.62","2402.89","2407.93"
"NIFTY 10 YR BENCHMARK G-SEC","18 Sep 2024","2404.63","2404.63","2404.19","2404.19"
"NIFTY 10 YR BENCHMARK G-SEC","17 Sep 2024","2406.51","2408.04","2403.71","2403.74"
"NIFTY 10 YR BENCHMARK G-SEC","16 Sep 2024","2401.12","2406.34","2401.04","2406.07"
"NIFTY 10 YR BENCHMARK G-SEC","13 Sep 2024","2396.81","2401.22","2396.81","2399.78"
"NIFTY 10 YR BENCHMARK G-SEC","12 Sep 2024","2393.33","2396.37","2392.73","2396.37"
"NIFTY 10 YR BENCHMARK G-SEC","11 Sep 2024","2389.45","2392.91","2389.45","2392.88"
"NIFTY 10 YR BENCHMARK G-SEC","10 Sep 2024","2388.55","2389.32","2388.55","2389.00"
"NIFTY 10 YR BENCHMARK G-SEC","09 Sep 2024","2388.09","2388.47","2387.56","2388.10"
"NIFTY 10 YR BENCHMARK G-SEC","06 Sep 2024","2386.67","2388.09","2386.67","2386.75"
"NIFTY 10 YR BENCHMARK G-SEC","05 Sep 2024","2385.57","2386.96","2385.57","2386.22"
"NIFTY 10 YR BENCHMARK G-SEC","04 Sep 2024","2383.37","2385.43","2383.37","2385.12"
"NIFTY 10 YR BENCHMARK G-SEC","03 Sep 2024","2381.99","2382.92","2381.61","2382.92"
"NIFTY 10 YR BENCHMARK G-SEC","02 Sep 2024","2383.53","2383.53","2381.28","2381.54"
"NIFTY 10 YR BENCHMARK G-SEC","30 Aug 2024","2382.11","2382.44","2381.01","2382.19"
"NIFTY 10 YR BENCHMARK G-SEC","29 Aug 2024","2382.52","2382.52","2381.47","2382.12"
"NIFTY 10 YR BENCHMARK G-SEC","28 Aug 2024","2382.09","2382.96","2381.36","2382.08"
"NIFTY 10 YR BENCHMARK G-SEC","27 Aug 2024","2383.28","2383.28","2381.64","2381.64"
"NIFTY 10 YR BENCHMARK G-SEC","26 Aug 2024","2381.57","2383.37","2381.57","2382.84"
"NIFTY 10 YR BENCHMARK G-SEC","23 Aug 2024","2381.21","2381.79","2380.24","2380.24"
"NIFTY 10 YR BENCHMARK G-SEC","22 Aug 2024","2380.65","2382.31","2380.14","2380.76"
"NIFTY 10 YR BENCHMARK G-SEC","21 Aug 2024","2379.81","2381.35","2379.81","2380.20"
"NIFTY 10 YR BENCHMARK G-SEC","20 Aug 2024","2378.04","2380.27","2378.04","2379.36"
"NIFTY 10 YR BENCHMARK G-SEC","19 Aug 2024","2377.14","2378.45","2377.02","2377.59"
"NIFTY 10 YR BENCHMARK G-SEC","16 Aug 2024","2377.25","2377.25","2373.96","2375.81"
"NIFTY 10 YR BENCHMARK G-SEC","14 Aug 2024","2372.76","2376.35","2372.76","2376.35"
"NIFTY 10 YR BENCHMARK G-SEC","13 Aug 2024","2372.44","2374.15","2371.13","2372.32"
"NIFTY 10 YR BENCHMARK G-SEC","12 Aug 2024","2371.9","2373.48","2371.77","2372.00"
"NIFTY 10 YR BENCHMARK G-SEC","09 Aug 2024","2371.03","2371.04","2369.16","2370.56"
"NIFTY 10 YR BENCHMARK G-SEC","08 Aug 2024","2373.03","2373.5","2369","2370.58"
"NIFTY 10 YR BENCHMARK G-SEC","07 Aug 2024","2370.98","2372.65","2369.06","2372.59"
"NIFTY 10 YR BENCHMARK G-SEC","06 Aug 2024","2372.52","2372.52","2369.24","2370.54"
"NIFTY 10 YR BENCHMARK G-SEC","05 Aug 2024","2365.5","2374.6","2365.5","2372.08"
"NIFTY 10 YR BENCHMARK G-SEC","02 Aug 2024","2361.66","2364.17","2361.66","2364.17"
"NIFTY 10 YR BENCHMARK G-SEC","01 Aug 2024","2359.93","2361.21","2359.93","2361.21"
"NIFTY 10 YR BENCHMARK G-SEC","31 Jul 2024","2358.29","2360.55","2357.13","2359.49"
"NIFTY 10 YR BENCHMARK G-SEC","30 Jul 2024","2359.76","2361.24","2357.59","2357.84"
"NIFTY 10 YR BENCHMARK G-SEC","29 Jul 2024","2356.46","2360.9","2356.46","2359.76"
"NIFTY 10 YR BENCHMARK G-SEC","26 Jul 2024","2353.21","2357.27","2353.21","2355.12"
"NIFTY 10 YR BENCHMARK G-SEC","25 Jul 2024","2350.82","2352.83","2350.32","2352.77"
"NIFTY 10 YR BENCHMARK G-SEC","24 Jul 2024","2349.51","2351.07","2348.84","2350.37"
"NIFTY 10 YR BENCHMARK G-SEC","23 Jul 2024","2349.48","2356.03","2346","2349.06"
"NIFTY 10 YR BENCHMARK G-SEC","22 Jul 2024","2349.41","2349.41","2347.26","2349.04"
"NIFTY 10 YR BENCHMARK G-SEC","19 Jul 2024","2347.89","2348.53","2346.36","2348.07"
"NIFTY 10 YR BENCHMARK G-SEC","18 Jul 2024","2347.32","2348.59","2347.17","2347.44"
"NIFTY 10 YR BENCHMARK G-SEC","16 Jul 2024","2344.28","2346.5","2344.28","2346.43"
"NIFTY 10 YR BENCHMARK G-SEC","15 Jul 2024","2342.84","2343.83","2340.92","2343.83"
"NIFTY 10 YR BENCHMARK G-SEC","12 Jul 2024","2342.15","2344.01","2341.28","2341.50"
"NIFTY 10 YR BENCHMARK G-SEC","11 Jul 2024","2342.65","2343.11","2341.71","2341.71"
"NIFTY 10 YR BENCHMARK G-SEC","10 Jul 2024","2340.14","2342.49","2339.46","2342.21"
"NIFTY 10 YR BENCHMARK G-SEC","09 Jul 2024","2339.72","2340.84","2339.69","2339.69"
"NIFTY 10 YR BENCHMARK G-SEC","08 Jul 2024","2338.61","2340.22","2338.61","2339.27"
"NIFTY 10 YR BENCHMARK G-SEC","05 Jul 2024","2336.47","2338.24","2335.45","2337.27"
"NIFTY 10 YR BENCHMARK G-SEC","04 Jul 2024","2335.65","2338.36","2335.65","2336.03"
"NIFTY 10 YR BENCHMARK G-SEC","03 Jul 2024","2333.81","2335.4","2333.81","2335.20"
"NIFTY 10 YR BENCHMARK G-SEC","02 Jul 2024","2332.73","2334.15","2332.27","2333.37"
"NIFTY 10 YR BENCHMARK G-SEC","01 Jul 2024","2333.15","2333.15","2330.63","2332.28"
"NIFTY 10 YR BENCHMARK G-SEC","28 Jun 2024","2332.96","2334.29","2329.96","2331.82"
"NIFTY 10 YR BENCHMARK G-SEC","27 Jun 2024","2333.1","2334.7","2331.11","2332.51"
"NIFTY 10 YR BENCHMARK G-SEC","26 Jun 2024","2334.86","2334.93","2332.65","2332.65"
"NIFTY 10 YR BENCHMARK G-SEC","25 Jun 2024","2336.38","2336.82","2333.63","2334.42"
"NIFTY 10 YR BENCHMARK G-SEC","24 Jun 2024","2335.52","2338.77","2335.52","2335.94"
"NIFTY 10 YR BENCHMARK G-SEC","21 Jun 2024","2333.69","2334.57","2332.57","2334.19"
"NIFTY 10 YR BENCHMARK G-SEC","20 Jun 2024","2333.71","2334.57","2332.75","2333.24"
"NIFTY 10 YR BENCHMARK G-SEC","19 Jun 2024","2332.04","2334.92","2332.04","2333.27"
"NIFTY 10 YR BENCHMARK G-SEC","18 Jun 2024","2331.15","2331.62","2329.4","2331.59"
"NIFTY 10 YR BENCHMARK G-SEC","14 Jun 2024","2328.97","2330.85","2328.97","2329.37"
"NIFTY 10 YR BENCHMARK G-SEC","13 Jun 2024","2324.37","2328.86","2324.37","2328.53"
"NIFTY 10 YR BENCHMARK G-SEC","12 Jun 2024","2323.59","2324.93","2323.59","2323.92"
"NIFTY 10 YR BENCHMARK G-SEC","11 Jun 2024","2320.35","2323.74","2320.35","2323.15"
"NIFTY 10 YR BENCHMARK G-SEC","10 Jun 2024","2297.7","2319.91","2294.54","2319.91"
"NIFTY 10 YR BENCHMARK G-SEC","07 Jun 2024","2298.23","2321.01","2295.1","2320.83"
"NIFTY 10 YR BENCHMARK G-SEC","06 Jun 2024","2296.38","2298.75","2296.38","2320.92"
"NIFTY 10 YR BENCHMARK G-SEC","05 Jun 2024","2295.17","2296.57","2292.12","2318.63"
"NIFTY 10 YR BENCHMARK G-SEC","04 Jun 2024","2309.04","2309.04","2290.74","2316.97"
"NIFTY 10 YR BENCHMARK G-SEC","03 Jun 2024","2302.94","2309.47","2302.94","2330.38"
"NIFTY 10 YR BENCHMARK G-SEC","31 May 2024","2300.04","2305.12","2300.04","2322.94"
"NIFTY 10 YR BENCHMARK G-SEC","30 May 2024","2299.21","2301.63","2296.89","2319.60"
"NIFTY 10 YR BENCHMARK G-SEC","29 May 2024","2301.44","2302.83","2297.58","2318.78"
"NIFTY 10 YR BENCHMARK G-SEC","28 May 2024","2303.71","2305.34","2301.44","2320.55"
"NIFTY 10 YR BENCHMARK G-SEC","27 May 2024","2300.92","2306.13","2300.92","2322.37"
"NIFTY 10 YR BENCHMARK G-SEC","24 May 2024","2301.06","2303.26","2300.41","2318.25"
"NIFTY 10 YR BENCHMARK G-SEC","23 May 2024","2301.06","2301.06","2301.06","2317.95"
"NIFTY 10 YR BENCHMARK G-SEC","22 May 2024","2295.23","2301.06","2293.32","2317.50"
"NIFTY 10 YR BENCHMARK G-SEC","21 May 2024","2292.88","2296.68","2292.86","2311.24"
"NIFTY 10 YR BENCHMARK G-SEC","18 May 2024","2292.88","2292.89","2292.88","2307.56"
"NIFTY 10 YR BENCHMARK G-SEC","17 May 2024","2295.85","2295.85","2292.89","2307.12"
"NIFTY 10 YR BENCHMARK G-SEC","16 May 2024","2294.05","2299.57","2294.05","2309.63"
"NIFTY 10 YR BENCHMARK G-SEC","15 May 2024","2291.04","2294.09","2291.04","2307.39"
"NIFTY 10 YR BENCHMARK G-SEC","14 May 2024","2289.35","2292.02","2289.34","2303.94"
"NIFTY 10 YR BENCHMARK G-SEC","13 May 2024","2287.63","2289.85","2286.99","2301.81"
"NIFTY 10 YR BENCHMARK G-SEC","10 May 2024","2286.44","2290.29","2286.44","2298.76"
"NIFTY 10 YR BENCHMARK G-SEC","09 May 2024","2285.39","2288.12","2284.69","2297.12"
"NIFTY 10 YR BENCHMARK G-SEC","08 May 2024","2285.56","2286.17","2284.23","2295.63"
"NIFTY 10 YR BENCHMARK G-SEC","07 May 2024","2288.56","2289.71","2285.56","2295.35"
"NIFTY 10 YR BENCHMARK G-SEC","06 May 2024","2282.07","2288.85","2282.07","2297.90"
"NIFTY 10 YR BENCHMARK G-SEC","03 May 2024","2280.18","2282.07","2280.18","2290.08"
"NIFTY 10 YR BENCHMARK G-SEC","02 May 2024","2275.14","2280.49","2275.14","2287.75"
"NIFTY 10 YR BENCHMARK G-SEC","30 Apr 2024","2275.19","2276.88","2274.14","2281.82"
"NIFTY 10 YR BENCHMARK G-SEC","29 Apr 2024","2274.93","2277.79","2274.37","2281.43"
"NIFTY 10 YR BENCHMARK G-SEC","26 Apr 2024","2275.3","2275.3","2270.24","2279.84"
"NIFTY 10 YR BENCHMARK G-SEC","25 Apr 2024","2278.81","2278.81","2275.15","2279.76"
"NIFTY 10 YR BENCHMARK G-SEC","24 Apr 2024","2280.49","2281.2","2277.77","2282.82"
"NIFTY 10 YR BENCHMARK G-SEC","23 Apr 2024","2278.57","2281.14","2278.57","2284.05"
"NIFTY 10 YR BENCHMARK G-SEC","22 Apr 2024","2275.11","2278.57","2273.31","2281.69"
"NIFTY 10 YR BENCHMARK G-SEC","19 Apr 2024","2279.79","2279.79","2274.32","2276.90"
"NIFTY 10 YR BENCHMARK G-SEC","18 Apr 2024","2278.06","2282.6","2278.06","2281.12"
"NIFTY 10 YR BENCHMARK G-SEC","16 Apr 2024","2279.4","2279.9","2277.28","2278.51"
"NIFTY 10 YR BENCHMARK G-SEC","15 Apr 2024","2278.72","2281.73","2277.9","2279.41"
"NIFTY 10 YR BENCHMARK G-SEC","12 Apr 2024","2286.87","2286.87","2276.44","2277.39"
"NIFTY 10 YR BENCHMARK G-SEC","10 Apr 2024","2280.37","2286.52","2280.37","2285.98"
"NIFTY 10 YR BENCHMARK G-SEC","09 Apr 2024","2280.37","2280.37","2279.93","2279.93"
"NIFTY 10 YR BENCHMARK G-SEC","08 Apr 2024","2285.04","2285.04","2278.14","2279.49"
"NIFTY 10 YR BENCHMARK G-SEC","05 Apr 2024","2287.06","2288.16","2283.03","2283.71"
"NIFTY 10 YR BENCHMARK G-SEC","04 Apr 2024","2285.15","2287.48","2285.15","2286.62"
"NIFTY 10 YR BENCHMARK G-SEC","03 Apr 2024","2284.19","2285.46","2282.98","2284.71"
"NIFTY 10 YR BENCHMARK G-SEC","02 Apr 2024","2292.3","2292.3","2283.75","2283.75"
"NIFTY 10 YR BENCHMARK G-SEC","01 Apr 2024","2292.3","2292.3","2291.86","2291.86"
"NIFTY 10 YR BENCHMARK G-SEC","28 Mar 2024","2287.49","2294.92","2287.49","2290.54"
"NIFTY 10 YR BENCHMARK G-SEC","27 Mar 2024","2284.41","2287.83","2284.41","2287.04"
"NIFTY 10 YR BENCHMARK G-SEC","26 Mar 2024","2284.49","2285.58","2282.37","2283.96"
"NIFTY 10 YR BENCHMARK G-SEC","22 Mar 2024","2288.2","2288.2","2282.72","2282.72"
"NIFTY 10 YR BENCHMARK G-SEC","21 Mar 2024","2280.58","2287.76","2280.58","2287.76"
"NIFTY 10 YR BENCHMARK G-SEC","20 Mar 2024","2280.46","2281.65","2279.17","2280.14"
"NIFTY 10 YR BENCHMARK G-SEC","19 Mar 2024","2281.26","2282.44","2279.62","2280.01"
"NIFTY 10 YR BENCHMARK G-SEC","18 Mar 2024","2284.63","2284.63","2280.82","2280.82"
"NIFTY 10 YR BENCHMARK G-SEC","15 Mar 2024","2286.47","2286.47","2283.23","2283.30"
"NIFTY 10 YR BENCHMARK G-SEC","14 Mar 2024","2286.42","2286.49","2285.03","2286.02"
"NIFTY 10 YR BENCHMARK G-SEC","13 Mar 2024","2287.89","2287.89","2285.48","2285.97"
"NIFTY 10 YR BENCHMARK G-SEC","12 Mar 2024","2289.32","2289.32","2287.45","2287.45"
"NIFTY 10 YR BENCHMARK G-SEC","11 Mar 2024","2286.36","2290.21","2286.36","2288.88"
"NIFTY 10 YR BENCHMARK G-SEC","07 Mar 2024","2280.96","2284.98","2280.96","2284.60"
"NIFTY 10 YR BENCHMARK G-SEC","06 Mar 2024","2280.1","2281.61","2280.1","2280.51"
"NIFTY 10 YR BENCHMARK G-SEC","05 Mar 2024","2279.18","2280.54","2278.74","2279.66"
"NIFTY 10 YR BENCHMARK G-SEC","04 Mar 2024","2278.79","2280.99","2278.52","2278.73"
"NIFTY 10 YR BENCHMARK G-SEC","02 Mar 2024","2278.79","2278.79","2277.91","2277.91"
"NIFTY 10 YR BENCHMARK G-SEC","01 Mar 2024","2274.69","2277.47","2274.07","2277.47"
"NIFTY 10 YR BENCHMARK G-SEC","29 Feb 2024","2276.25","2277.39","2274.25","2274.25"
"NIFTY 10 YR BENCHMARK G-SEC","28 Feb 2024","2274.86","2276.27","2274.13","2275.36"
"NIFTY 10 YR BENCHMARK G-SEC","27 Feb 2024","2275.26","2275.54","2273.97","2274.42"
"NIFTY 10 YR BENCHMARK G-SEC","26 Feb 2024","2272.66","2277.62","2272.66","2274.81"
"NIFTY 10 YR BENCHMARK G-SEC","23 Feb 2024","2273.51","2273.58","2270.88","2271.34"
"NIFTY 10 YR BENCHMARK G-SEC","22 Feb 2024","2275.75","2275.83","2271.1","2273.06"
"NIFTY 10 YR BENCHMARK G-SEC","21 Feb 2024","2272.72","2276.62","2272.72","2275.31"
"NIFTY 10 YR BENCHMARK G-SEC","20 Feb 2024","2266.56","2272.28","2265.7","2272.28"
"NIFTY 10 YR BENCHMARK G-SEC","19 Feb 2024","2266.56","2266.56","2266.12","2266.12"
"NIFTY 10 YR BENCHMARK G-SEC","16 Feb 2024","2266.93","2268.86","2264.8","2264.80"
"NIFTY 10 YR BENCHMARK G-SEC","15 Feb 2024","2262.07","2267.62","2262.07","2266.49"
"NIFTY 10 YR BENCHMARK G-SEC","14 Feb 2024","2264.26","2264.26","2257.61","2261.63"
"NIFTY 10 YR BENCHMARK G-SEC","13 Feb 2024","2263.76","2264.01","2262.28","2263.81"
"NIFTY 10 YR BENCHMARK G-SEC","12 Feb 2024","2260.97","2264.45","2260.97","2263.33"
"NIFTY 10 YR BENCHMARK G-SEC","09 Feb 2024","2264.43","2265.65","2259.56","2259.66"
"NIFTY 10 YR BENCHMARK G-SEC","08 Feb 2024","2265.03","2269.78","2262.39","2264.00"
"NIFTY 10 YR BENCHMARK G-SEC","07 Feb 2024","2261.97","2266.2","2261.97","2264.60"
"NIFTY 10 YR BENCHMARK G-SEC","06 Feb 2024","2261.68","2264.78","2261.09","2261.55"
"NIFTY 10 YR BENCHMARK G-SEC","05 Feb 2024","2267.38","2267.38","2260.87","2261.25"
"NIFTY 10 YR BENCHMARK G-SEC","02 Feb 2024","2264.02","2266.08","2264.02","2266.08"
"NIFTY 10 YR BENCHMARK G-SEC","01 Feb 2024","2251.46","2267.34","2251.46","2263.59"
"NIFTY 10 YR BENCHMARK G-SEC","31 Jan 2024","2249.51","2251.97","2249.51","2251.03"
"NIFTY 10 YR BENCHMARK G-SEC","30 Jan 2024","2246.7","2250.23","2246.7","2249.08"
"NIFTY 10 YR BENCHMARK G-SEC","29 Jan 2024","2246.58","2247.62","2245.01","2246.71"
"NIFTY 10 YR BENCHMARK G-SEC","25 Jan 2024","2243.43","2245.24","2241.76","2244.83"
"NIFTY 10 YR BENCHMARK G-SEC","24 Jan 2024","2243.97","2244.64","2243","2243.00"
"NIFTY 10 YR BENCHMARK G-SEC","23 Jan 2024","2242.15","2244.86","2242.15","2243.54"
"NIFTY 10 YR BENCHMARK G-SEC","20 Jan 2024","2242.15","2242.15","2240.85","2240.85"
"NIFTY 10 YR BENCHMARK G-SEC","19 Jan 2024","2241.26","2241.44","2238.61","2240.41"
"NIFTY 10 YR BENCHMARK G-SEC","18 Jan 2024","2243.08","2243.08","2240.83","2240.83"
"NIFTY 10 YR BENCHMARK G-SEC","17 Jan 2024","2245.12","2245.12","2242.47","2242.65"
"NIFTY 10 YR BENCHMARK G-SEC","16 Jan 2024","2244.31","2245.57","2243.51","2244.69"
"NIFTY 10 YR BENCHMARK G-SEC","15 Jan 2024","2239.49","2246.33","2239.49","2243.88"
"NIFTY 10 YR BENCHMARK G-SEC","12 Jan 2024","2240.14","2241.34","2237.86","2238.18"
"NIFTY 10 YR BENCHMARK G-SEC","11 Jan 2024","2237.7","2240.36","2236.12","2239.71"
"NIFTY 10 YR BENCHMARK G-SEC","10 Jan 2024","2235.58","2237.54","2235.36","2237.27"
"NIFTY 10 YR BENCHMARK G-SEC","09 Jan 2024","2233.06","2236.34","2233.06","2235.15"
"NIFTY 10 YR BENCHMARK G-SEC","08 Jan 2024","2227.94","2232.65","2227.94","2232.63"
"NIFTY 10 YR BENCHMARK G-SEC","05 Jan 2024","2228.79","2228.79","2226.63","2226.63"
"NIFTY 10 YR BENCHMARK G-SEC","04 Jan 2024","2229.03","2230.26","2228.31","2228.36"
"NIFTY 10 YR BENCHMARK G-SEC","03 Jan 2024","2229.99","2231.41","2227.77","2228.60"
"NIFTY 10 YR BENCHMARK G-SEC","02 Jan 2024","2231.18","2231.18","2228.53","2229.56"
"NIFTY 10 YR BENCHMARK G-SEC","01 Jan 2024","2233.66","2233.66","2229.62","2230.75"
"NIFTY 10 YR BENCHMARK G-SEC","29 Dec 2023","2228.12","2233.53","2228.1","2232.79"
"NIFTY 10 YR BENCHMARK G-SEC","28 Dec 2023","2228.14","2230.27","2226.85","2227.69"
"NIFTY 10 YR BENCHMARK G-SEC","27 Dec 2023","2230.86","2231.03","2227.71","2227.71"
"NIFTY 10 YR BENCHMARK G-SEC","26 Dec 2023","2229.71","2231.58","2229.71","2230.43"
"NIFTY 10 YR BENCHMARK G-SEC","22 Dec 2023","2228.52","2228.54","2226.58","2227.97"
"NIFTY 10 YR BENCHMARK G-SEC","21 Dec 2023","2230.05","2233.16","2228.1","2228.10"
"NIFTY 10 YR BENCHMARK G-SEC","20 Dec 2023","2229.7","2230.72","2228.43","2229.62"
"NIFTY 10 YR BENCHMARK G-SEC","19 Dec 2023","2231.93","2232.02","2228.98","2229.27"
"NIFTY 10 YR BENCHMARK G-SEC","18 Dec 2023","2229.89","2231.51","2227.68","2231.51"
"NIFTY 10 YR BENCHMARK G-SEC","15 Dec 2023","2223.88","2230.12","2222.24","2228.58"
"NIFTY 10 YR BENCHMARK G-SEC","14 Dec 2023","2213.81","2225.07","2213.81","2223.46"
"NIFTY 10 YR BENCHMARK G-SEC","13 Dec 2023","2210.95","2213.99","2210.95","2213.38"
"NIFTY 10 YR BENCHMARK G-SEC","12 Dec 2023","2209.67","2211.82","2209.67","2210.52"
"NIFTY 10 YR BENCHMARK G-SEC","11 Dec 2023","2211.46","2211.46","2208.56","2209.24"
"NIFTY 10 YR BENCHMARK G-SEC","08 Dec 2023","2214.69","2216.38","2210.16","2210.16"
"NIFTY 10 YR BENCHMARK G-SEC","07 Dec 2023","2212.47","2214.32","2212.47","2214.26"
"NIFTY 10 YR BENCHMARK G-SEC","06 Dec 2023","2209.93","2212.96","2209.93","2212.04"
"NIFTY 10 YR BENCHMARK G-SEC","05 Dec 2023","2208.18","2210.52","2207.91","2209.50"
"NIFTY 10 YR BENCHMARK G-SEC","04 Dec 2023","2204.82","2207.76","2204.82","2207.76"
"NIFTY 10 YR BENCHMARK G-SEC","01 Dec 2023","2205.16","2205.31","2202.27","2203.51"
"NIFTY 10 YR BENCHMARK G-SEC","30 Nov 2023","2208.82","2209.44","2204.73","2204.73"
"NIFTY 10 YR BENCHMARK G-SEC","29 Nov 2023","2205.12","2210.64","2205.12","2208.39"
"NIFTY 10 YR BENCHMARK G-SEC","28 Nov 2023","2204.92","2207.92","2204.69","2204.69"
"NIFTY 10 YR BENCHMARK G-SEC","24 Nov 2023","2205.98","2205.98","2200.54","2203.18"
"NIFTY 10 YR BENCHMARK G-SEC","23 Nov 2023","2206.34","2206.84","2204.07","2205.55"
"NIFTY 10 YR BENCHMARK G-SEC","22 Nov 2023","2202.75","2205.91","2202.28","2205.91"
"NIFTY 10 YR BENCHMARK G-SEC","21 Nov 2023","2204.85","2207.06","2201.9","2202.32"
"NIFTY 10 YR BENCHMARK G-SEC","20 Nov 2023","2210.34","2210.34","2204.43","2204.43"
"NIFTY 10 YR BENCHMARK G-SEC","17 Nov 2023","2206.16","2212.06","2206.16","2209.04"
"NIFTY 10 YR BENCHMARK G-SEC","16 Nov 2023","2206.7","2207.72","2205.73","2205.73"
"NIFTY 10 YR BENCHMARK G-SEC","15 Nov 2023","2197.58","2206.85","2197.58","2206.27"
"NIFTY 10 YR BENCHMARK G-SEC","13 Nov 2023","2194.2","2197.29","2193.16","2196.71"
"NIFTY 10 YR BENCHMARK G-SEC","12 Nov 2023","2194.2","2194.2","2193.78","2193.78"
