"Date","Price","Open","High","Low","Change %"
"24-03-2005","6.673","6.673","6.673","6.673","-0.82%"
"23-03-2005","6.728","6.728","6.728","6.728","0.19%"
"22-03-2005","6.715","6.715","6.715","6.715","0.09%"
"21-03-2005","6.709","6.709","6.709","6.709","0.68%"
"19-03-2005","6.664","6.664","6.664","6.664","0.05%"
"18-03-2005","6.661","6.661","6.661","6.661","-0.49%"
"17-03-2005","6.694","6.694","6.694","6.694","1.03%"
"16-03-2005","6.626","6.626","6.626","6.626","0.05%"
"15-03-2005","6.623","6.623","6.623","6.623","0.75%"
"14-03-2005","6.574","6.574","6.574","6.574","0.18%"
"12-03-2005","6.562","6.562","6.562","6.562","0.05%"
"11-03-2005","6.559","6.559","6.559","6.559","-0.29%"
"10-03-2005","6.578","6.578","6.578","6.578","0.43%"
"09-03-2005","6.550","6.550","6.550","6.550","0.26%"
"07-03-2005","6.533","6.533","6.533","6.533","-0.68%"
"05-03-2005","6.578","6.578","6.578","6.578","-0.71%"
"04-03-2005","6.625","6.625","6.625","6.625","0.08%"
"03-03-2005","6.620","6.620","6.620","6.620","-0.21%"
"02-03-2005","6.634","6.634","6.634","6.634","-0.26%"
"01-03-2005","6.651","6.651","6.651","6.651","1.56%"
"28-02-2005","6.549","6.549","6.549","6.549","1.17%"
"26-02-2005","6.473","6.473","6.473","6.473","-0.34%"
"25-02-2005","6.495","6.495","6.495","6.495","-0.17%"
"24-02-2005","6.506","6.506","6.506","6.506","-0.02%"
"23-02-2005","6.507","6.507","6.507","6.507","0.08%"
"22-02-2005","6.502","6.502","6.502","6.502","-0.09%"
"21-02-2005","6.508","6.508","6.508","6.508","-0.06%"
"19-02-2005","6.512","6.512","6.512","6.512","0.22%"
"18-02-2005","6.498","6.498","6.498","6.498","-0.14%"
"17-02-2005","6.507","6.507","6.507","6.507","-0.38%"
"16-02-2005","6.532","6.532","6.532","6.532","0.25%"
"15-02-2005","6.516","6.516","6.516","6.516","0.26%"
"14-02-2005","6.499","6.499","6.499","6.499","0.70%"
"12-02-2005","6.454","6.454","6.454","6.454","0.03%"
"11-02-2005","6.452","6.452","6.452","6.452","-0.43%"
"10-02-2005","6.480","6.480","6.480","6.480","-0.83%"
"09-02-2005","6.534","6.534","6.534","6.534","-0.15%"
"08-02-2005","6.544","6.544","6.544","6.544","-0.58%"
"07-02-2005","6.582","6.582","6.582","6.582","-1.97%"
"05-02-2005","6.714","6.714","6.714","6.714","-0.25%"
"04-02-2005","6.731","6.731","6.731","6.731","0.06%"
"03-02-2005","6.727","6.727","6.727","6.727","0.72%"
"02-02-2005","6.679","6.679","6.679","6.679","-0.65%"
"01-02-2005","6.723","6.723","6.723","6.723","0.30%"
"31-01-2005","6.703","6.703","6.703","6.703","-0.13%"
"29-01-2005","6.712","6.712","6.712","6.712","-0.36%"
"28-01-2005","6.736","6.736","6.736","6.736","-0.30%"
"27-01-2005","6.756","6.756","6.756","6.756","0.01%"
"25-01-2005","6.755","6.755","6.755","6.755","0.10%"
"24-01-2005","6.748","6.748","6.748","6.748","0.15%"
"22-01-2005","6.738","6.738","6.738","6.738","0.28%"
"20-01-2005","6.719","6.719","6.719","6.719","-0.58%"
"19-01-2005","6.758","6.758","6.758","6.758","0.61%"
"18-01-2005","6.717","6.717","6.717","6.717","0.40%"
"17-01-2005","6.690","6.690","6.690","6.690","-0.54%"
"15-01-2005","6.726","6.726","6.726","6.726","1.17%"
"14-01-2005","6.648","6.648","6.648","6.648","1.25%"
"13-01-2005","6.566","6.566","6.566","6.566","-0.23%"
"12-01-2005","6.581","6.581","6.581","6.581","0.41%"
"11-01-2005","6.554","6.554","6.554","6.554","-0.52%"
"10-01-2005","6.588","6.588","6.588","6.588","0.34%"
"08-01-2005","6.566","6.566","6.566","6.566","0.27%"
"07-01-2005","6.548","6.548","6.548","6.548","-0.86%"
"06-01-2005","6.605","6.605","6.605","6.605","0.58%"
"05-01-2005","6.567","6.567","6.567","6.567","1.26%"
"04-01-2005","6.485","6.485","6.485","6.485","-0.81%"
"03-01-2005","6.538","6.538","6.538","6.538","-3.78%"
"01-01-2005","6.795","6.795","6.795","6.795","1.33%"
"31-12-2004","6.706","6.706","6.706","6.706","1.15%"
"30-12-2004","6.630","6.630","6.630","6.630","0.53%"
"29-12-2004","6.595","6.595","6.595","6.595","-0.02%"
"28-12-2004","6.596","6.596","6.596","6.596","-1.05%"
"27-12-2004","6.666","6.666","6.666","6.666","-0.01%"
"25-12-2004","6.667","6.667","6.667","6.667","0.08%"
"24-12-2004","6.662","6.662","6.662","6.662","-0.09%"
"23-12-2004","6.668","6.668","6.668","6.668","-0.64%"
"22-12-2004","6.711","6.711","6.711","6.711","-0.61%"
"21-12-2004","6.752","6.752","6.752","6.752","-0.63%"
"20-12-2004","6.795","6.795","6.795","6.795","-0.12%"
"18-12-2004","6.803","6.803","6.803","6.803","0.09%"
"17-12-2004","6.797","6.797","6.797","6.797","-0.21%"
"16-12-2004","6.811","6.811","6.811","6.811","0.04%"
"15-12-2004","6.808","6.808","6.808","6.808","0.37%"
"14-12-2004","6.783","6.783","6.783","6.783","0.43%"
"13-12-2004","6.754","6.754","6.754","6.754","1.49%"
"11-12-2004","6.655","6.655","6.655","6.655","-0.43%"
"10-12-2004","6.684","6.684","6.684","6.684","-0.80%"
"09-12-2004","6.738","6.738","6.738","6.738","-0.18%"
"08-12-2004","6.750","6.750","6.750","6.750","-0.16%"
"07-12-2004","6.761","6.761","6.761","6.761","0.07%"
"06-12-2004","6.756","6.756","6.756","6.756","0.54%"
"04-12-2004","6.720","6.720","6.720","6.720","-1.32%"
"03-12-2004","6.810","6.810","6.810","6.810","-0.03%"
"02-12-2004","6.812","6.812","6.812","6.812","-1.06%"
"01-12-2004","6.885","6.885","6.885","6.885","-4.34%"
"30-11-2004","7.197","7.197","7.197","7.197","-0.17%"
"29-11-2004","7.209","7.209","7.209","7.209","0.36%"
"27-11-2004","7.183","7.183","7.183","7.183","-0.44%"
"25-11-2004","7.215","7.215","7.215","7.215","-0.04%"
"24-11-2004","7.218","7.218","7.218","7.218","1.11%"
"23-11-2004","7.139","7.139","7.139","7.139","0.92%"
"22-11-2004","7.074","7.074","7.074","7.074","-0.20%"
"20-11-2004","7.088","7.088","7.088","7.088","-0.42%"
"19-11-2004","7.118","7.118","7.118","7.118","0.00%"
"18-11-2004","7.118","7.118","7.118","7.118","-0.61%"
"17-11-2004","7.162","7.162","7.162","7.162","0.21%"
"16-11-2004","7.147","7.147","7.147","7.147","-0.40%"
"13-11-2004","7.176","7.176","7.176","7.176","-0.01%"
"11-11-2004","7.177","7.177","7.177","7.177","0.31%"
"10-11-2004","7.155","7.155","7.155","7.155","-0.31%"
"09-11-2004","7.177","7.177","7.177","7.177","-1.21%"
"08-11-2004","7.265","7.265","7.265","7.265","0.61%"
"06-11-2004","7.221","7.221","7.221","7.221","0.00%"
"05-11-2004","7.221","7.221","7.221","7.221","3.96%"
"04-11-2004","6.946","6.946","6.946","6.946","0.32%"
"03-11-2004","6.924","6.924","6.924","6.924","-0.10%"
"02-11-2004","6.931","6.931","6.931","6.931","-0.22%"
"01-11-2004","6.946","6.946","6.946","6.946","0.20%"
"30-10-2004","6.932","6.932","6.932","6.932","1.03%"
"29-10-2004","6.861","6.861","6.861","6.861","-1.02%"
"28-10-2004","6.932","6.932","6.932","6.932","0.73%"
"27-10-2004","6.882","6.882","6.882","6.882","0.61%"
"26-10-2004","6.840","6.840","6.840","6.840","1.89%"
"25-10-2004","6.713","6.713","6.713","6.713","1.27%"
"23-10-2004","6.629","6.629","6.629","6.629","-1.47%"
"21-10-2004","6.728","6.728","6.728","6.728","-0.52%"
"20-10-2004","6.763","6.763","6.763","6.763","-0.21%"
"19-10-2004","6.777","6.777","6.777","6.777","0.21%"
"18-10-2004","6.763","6.763","6.763","6.763","-0.41%"
"16-10-2004","6.791","6.791","6.791","6.791","0.40%"
"15-10-2004","6.764","6.764","6.764","6.764","0.00%"
"14-10-2004","6.764","6.764","6.764","6.764","-0.76%"
"12-10-2004","6.816","6.816","6.816","6.816","0.35%"
"11-10-2004","6.792","6.792","6.792","6.792","1.68%"
"09-10-2004","6.680","6.680","6.680","6.680","0.10%"
"08-10-2004","6.673","6.673","6.673","6.673","1.15%"
"07-10-2004","6.597","6.597","6.597","6.597","1.27%"
"06-10-2004","6.514","6.514","6.514","6.514","0.25%"
"05-10-2004","6.498","6.498","6.498","6.498","0.81%"
"04-10-2004","6.446","6.446","6.446","6.446","0.84%"
"01-10-2004","6.392","6.392","6.392","6.392","2.37%"
"30-09-2004","6.244","6.244","6.244","6.244","0.21%"
"29-09-2004","6.231","6.231","6.231","6.231","0.44%"
"28-09-2004","6.204","6.204","6.204","6.204","1.74%"
"27-09-2004","6.098","6.098","6.098","6.098","0.61%"
"25-09-2004","6.061","6.061","6.061","6.061","0.25%"
"24-09-2004","6.046","6.046","6.046","6.046","-0.23%"
"23-09-2004","6.060","6.060","6.060","6.060","-1.40%"
"22-09-2004","6.146","6.146","6.146","6.146","0.33%"
"21-09-2004","6.126","6.126","6.126","6.126","-0.23%"
"20-09-2004","6.140","6.140","6.140","6.140","0.21%"
"17-09-2004","6.127","6.127","6.127","6.127","-0.21%"
"16-09-2004","6.140","6.140","6.140","6.140","0.24%"
"15-09-2004","6.125","6.125","6.125","6.125","0.54%"
"14-09-2004","6.092","6.092","6.092","6.092","-0.70%"
"13-09-2004","6.135","6.135","6.135","6.135","3.21%"
"11-09-2004","5.944","5.944","5.944","5.944","0.08%"
"10-09-2004","5.939","5.939","5.939","5.939","-0.17%"
"09-09-2004","5.949","5.949","5.949","5.949","0.05%"
"08-09-2004","5.946","5.946","5.946","5.946","0.10%"
"07-09-2004","5.940","5.940","5.940","5.940","0.66%"
"06-09-2004","5.901","5.901","5.901","5.901","0.32%"
"04-09-2004","5.882","5.882","5.882","5.882","-0.12%"
"03-09-2004","5.889","5.889","5.889","5.889","-2.58%"
"02-09-2004","6.045","6.045","6.045","6.045","1.41%"
"01-09-2004","5.961","5.961","5.961","5.961","-2.10%"
"31-08-2004","6.089","6.089","6.089","6.089","-1.10%"
"30-08-2004","6.157","6.157","6.157","6.157","1.95%"
"28-08-2004","6.039","6.039","6.039","6.039","-0.87%"
"27-08-2004","6.092","6.092","6.092","6.092","-2.65%"
"26-08-2004","6.258","6.258","6.258","6.258","0.85%"
"25-08-2004","6.205","6.205","6.205","6.205","-1.27%"
"24-08-2004","6.285","6.285","6.285","6.285","-1.15%"
"23-08-2004","6.358","6.358","6.358","6.358","-3.01%"
"21-08-2004","6.555","6.555","6.555","6.555","0.94%"
"19-08-2004","6.494","6.494","6.494","6.494","0.20%"
"18-08-2004","6.481","6.481","6.481","6.481","-0.52%"
"17-08-2004","6.515","6.515","6.515","6.515","-0.72%"
"16-08-2004","6.562","6.562","6.562","6.562","-1.04%"
"14-08-2004","6.631","6.631","6.631","6.631","1.36%"
"13-08-2004","6.542","6.542","6.542","6.542","-1.65%"
"12-08-2004","6.652","6.652","6.652","6.652","1.56%"
"11-08-2004","6.550","6.550","6.550","6.550","0.21%"
"10-08-2004","6.536","6.536","6.536","6.536","0.94%"
"09-08-2004","6.475","6.475","6.475","6.475","3.53%"
"07-08-2004","6.254","6.254","6.254","6.254","-0.45%"
"06-08-2004","6.282","6.282","6.282","6.282","2.36%"
"05-08-2004","6.137","6.137","6.137","6.137","-0.39%"
"04-08-2004","6.161","6.161","6.161","6.161","-1.19%"
"03-08-2004","6.235","6.235","6.235","6.235","-0.02%"
"02-08-2004","6.236","6.236","6.236","6.236","1.61%"
"31-07-2004","6.137","6.137","6.137","6.137","-0.44%"
"30-07-2004","6.164","6.164","6.164","6.164","-1.89%"
"29-07-2004","6.283","6.283","6.283","6.283","3.02%"
"28-07-2004","6.099","6.099","6.099","6.099","2.54%"
"27-07-2004","5.948","5.948","5.948","5.948","0.39%"
"26-07-2004","5.925","5.925","5.925","5.925","0.10%"
"24-07-2004","5.919","5.919","5.919","5.919","-0.55%"
"23-07-2004","5.952","5.952","5.952","5.952","0.44%"
"22-07-2004","5.926","5.926","5.926","5.926","1.42%"
"21-07-2004","5.843","5.843","5.843","5.843","-0.12%"
"20-07-2004","5.850","5.850","5.850","5.850","0.33%"
"19-07-2004","5.831","5.831","5.831","5.831","-0.22%"
"17-07-2004","5.844","5.844","5.844","5.844","-1.73%"
"16-07-2004","5.947","5.947","5.947","5.947","0.00%"
"15-07-2004","5.947","5.947","5.947","5.947","1.40%"
"14-07-2004","5.865","5.865","5.865","5.865","0.77%"
"13-07-2004","5.820","5.820","5.820","5.820","-0.99%"
"12-07-2004","5.878","5.878","5.878","5.878","1.43%"
"10-07-2004","5.795","5.795","5.795","5.795","-0.94%"
"09-07-2004","5.850","5.850","5.850","5.850","0.38%"
"08-07-2004","5.828","5.828","5.828","5.828","1.57%"
"07-07-2004","5.738","5.738","5.738","5.738","0.79%"
"06-07-2004","5.693","5.693","5.693","5.693","-0.07%"
"05-07-2004","5.697","5.697","5.697","5.697","-0.23%"
"03-07-2004","5.710","5.710","5.710","5.710","-1.26%"
"02-07-2004","5.783","5.783","5.783","5.783","-1.03%"
"01-07-2004","5.843","5.843","5.843","5.843","-0.12%"
"30-06-2004","5.850","5.850","5.850","5.850","0.00%"
"29-06-2004","5.850","5.850","5.850","5.850","0.76%"
"28-06-2004","5.806","5.806","5.806","5.806","-0.97%"
"26-06-2004","5.863","5.863","5.863","5.863","0.21%"
"25-06-2004","5.851","5.851","5.851","5.851","1.19%"
"24-06-2004","5.782","5.782","5.782","5.782","-0.22%"
"23-06-2004","5.795","5.795","5.795","5.795","0.98%"
"22-06-2004","5.739","5.739","5.739","5.739","2.56%"
"21-06-2004","5.596","5.596","5.596","5.596","2.25%"
"19-06-2004","5.473","5.473","5.473","5.473","0.09%"
"18-06-2004","5.468","5.468","5.468","5.468","1.56%"
"17-06-2004","5.384","5.384","5.384","5.384","0.22%"
"16-06-2004","5.372","5.372","5.372","5.372","-0.90%"
"15-06-2004","5.421","5.421","5.421","5.421","0.30%"
"14-06-2004","5.405","5.405","5.405","5.405","1.46%"
"12-06-2004","5.327","5.327","5.327","5.327","0.08%"
"11-06-2004","5.323","5.323","5.323","5.323","-0.17%"
"10-06-2004","5.332","5.332","5.332","5.332","0.83%"
"09-06-2004","5.288","5.288","5.288","5.288","0.30%"
"08-06-2004","5.272","5.272","5.272","5.272","-0.08%"
"07-06-2004","5.276","5.276","5.276","5.276","0.92%"
"05-06-2004","5.228","5.228","5.228","5.228","-0.95%"
"04-06-2004","5.278","5.278","5.278","5.278","-0.11%"
"03-06-2004","5.284","5.284","5.284","5.284","-0.17%"
"02-06-2004","5.293","5.293","5.293","5.293","0.15%"
"01-06-2004","5.285","5.285","5.285","5.285","0.21%"
"31-05-2004","5.274","5.274","5.274","5.274","0.34%"
"29-05-2004","5.256","5.256","5.256","5.256","0.23%"
"28-05-2004","5.244","5.244","5.244","5.244","0.61%"
"27-05-2004","5.212","5.212","5.212","5.212","0.40%"
"26-05-2004","5.191","5.191","5.191","5.191","0.14%"
